product_id,category,brand,option,r,g,b,timestamp
A20251125093801327672,liptint,오아드,02피치피즈,245,231,231,2025-11-25 09:38:01
A20251125093801137617,liptint,오아드,03뉴로,242,228,229,2025-11-25 09:38:01
A20251125093801134865,liptint,오아드,003블런토,182,64,41,2025-11-25 09:38:02
A20251125093801244997,liptint,오아드,004로지트,230,74,96,2025-11-25 09:38:02
A20251125093802145218,liptint,오아드,03뉴로,242,228,229,2025-11-25 09:38:02
A20251125093802288095,liptint,오아드,04틴,241,227,229,2025-11-25 09:38:02
A20251125093802217478,liptint,오아드,004로지트,230,74,96,2025-11-25 09:38:02
A20251125093802299695,liptint,오아드,005위얼브,115,45,33,2025-11-25 09:38:02
A20251125093802221096,liptint,오아드,04틴,241,227,229,2025-11-25 09:38:02
A20251125093802249619,liptint,오아드,05포그베이,239,232,232,2025-11-25 09:38:02
A20251125093802146887,liptint,오아드,005위얼브,115,45,33,2025-11-25 09:38:02
A20251125093802278871,liptint,오아드,006윈토,110,42,60,2025-11-25 09:38:02
A20251125093802227301,liptint,오아드,05포그베이,239,232,232,2025-11-25 09:38:02
A20251125093802640602,liptint,오아드,06로지마롱,236,226,225,2025-11-25 09:38:02
A20251125093802784205,liptint,오아드,006윈토,110,42,60,2025-11-25 09:38:02
A20251125093802284704,liptint,오아드,06로지마롱,236,226,225,2025-11-25 09:38:02
A20251125093802293008,liptint,오아드,007코랄린,242,123,105,2025-11-25 09:38:02
A20251125093802165530,liptint,오아드,07애플리,241,222,226,2025-11-25 09:38:02
A20251125093802273264,liptint,오아드,07애플리,241,222,226,2025-11-25 09:38:02
A20251125093802257604,liptint,오아드,008브로위,83,35,23,2025-11-25 09:38:02
A20251125093802124038,liptint,오아드,008브로위,83,35,23,2025-11-25 09:38:02
A20251125093802109089,liptint,오아드,08버니잼,244,225,230,2025-11-25 09:38:02
A20251125093802169022,liptint,오아드,08버니잼,244,225,230,2025-11-25 09:38:02
A20251125093802145104,liptint,오아드,09밋베리,238,224,227,2025-11-25 09:38:02
A20251125093802272108,liptint,오아드,10뮤모브,231,223,226,2025-11-25 09:38:02
A20251125093802722506,liptint,오아드,09밋베리,238,224,227,2025-11-25 09:38:02
A20251125093802113802,liptint,캔메이크,01버터스카치,205,105,95,2025-11-25 09:38:02
A20251125093802214865,liptint,오아드,10뮤모브,231,223,226,2025-11-25 09:38:02
A20251125093802181005,liptint,캔메이크,02모모,216,97,106,2025-11-25 09:38:02
A20251125093802616746,liptint,캔메이크,01버터스카치,205,105,95,2025-11-25 09:38:02
A20251125093802391508,liptint,캔메이크,02모모,216,97,106,2025-11-25 09:38:02
A20251125093802130147,liptint,캔메이크,03와인베리,211,86,110,2025-11-25 09:38:02
A20251125093802297722,liptint,캔메이크,03와인베리,211,86,110,2025-11-25 09:38:02
A20251125093802265658,liptint,캔메이크,05피그퓨레,213,90,90,2025-11-25 09:38:02
A20251125093802931088,liptint,캔메이크,05피그퓨레,213,90,90,2025-11-25 09:38:02
A20251125093802114222,liptint,캔메이크,06라즈베리케익,246,131,166,2025-11-25 09:38:02
A20251125093802219287,liptint,캔메이크,07후르츠오레,221,99,102,2025-11-25 09:38:02
A20251125093802279311,liptint,캔메이크,06라즈베리케익,246,131,166,2025-11-25 09:38:02
A20251125093802901922,liptint,컬러그램,01살구살몬,237,214,208,2025-11-25 09:38:02
A20251125093802186625,liptint,캔메이크,07후르츠오레,221,99,102,2025-11-25 09:38:02
A20251125093802891158,liptint,컬러그램,01살구살몬,237,214,208,2025-11-25 09:38:02
A20251125093802240964,liptint,컬러그램,02플러핑크,238,219,219,2025-11-25 09:38:02
A20251125093802581630,liptint,컬러그램,02플러핑크,238,219,219,2025-11-25 09:38:02
A20251125093802728128,liptint,컬러그램,03피그블리,230,205,203,2025-11-25 09:38:02
A20251125093802172603,liptint,컬러그램,03피그블리,230,205,203,2025-11-25 09:38:02
A20251125093802148907,liptint,컬러그램,04코랄릿,236,201,202,2025-11-25 09:38:02
A20251125093802279926,liptint,컬러그램,04코랄릿,236,201,202,2025-11-25 09:38:02
A20251125093802165798,liptint,컬러그램,05레드티지,225,198,200,2025-11-25 09:38:02
A20251125093802130042,liptint,컬러그램,05레드티지,225,198,200,2025-11-25 09:38:02
A20251125093802256293,liptint,컬러그램,06베리비키,229,197,200,2025-11-25 09:38:02
A20251125093802204011,liptint,컬러그램,06베리비키,229,197,200,2025-11-25 09:38:02
A20251125093802329998,liptint,컬러그램,07긱로즈,217,194,196,2025-11-25 09:38:02
A20251125093802745632,liptint,컬러그램,08힙초콜릿,210,190,186,2025-11-25 09:38:02
A20251125093802193560,liptint,컬러그램,07긱로즈,217,194,196,2025-11-25 09:38:02
A20251125093802319321,liptint,컬러그램,09바미레드,219,195,198,2025-11-25 09:38:02
A20251125093802178913,liptint,컬러그램,08힙초콜릿,210,190,186,2025-11-25 09:38:02
A20251125093802235986,liptint,컬러그램,09바미레드,219,195,198,2025-11-25 09:38:02
A20251125093802103551,liptint,컬러그램,10데드로즈,222,199,202,2025-11-25 09:38:02
A20251125093802220814,liptint,컬러그램,10데드로즈,222,199,202,2025-11-25 09:38:02
A20251125093802931753,liptint,컬러그램,11딥초콜릿,223,203,202,2025-11-25 09:38:02
A20251125093802272072,liptint,컬러그램,11딥초콜릿,223,203,202,2025-11-25 09:38:02
A20251125093802221948,liptint,컬러그램,12플럼디헬,212,192,195,2025-11-25 09:38:02
A20251125093802150706,liptint,컬러그램,12플럼디헬,212,192,195,2025-11-25 09:38:02
A20251125093802118527,liptint,컬러그램,13번트마롱,215,195,195,2025-11-25 09:38:02
A20251125093802146208,liptint,컬러그램,13번트마롱,215,195,195,2025-11-25 09:38:02
A20251125093802217923,liptint,컬러그램,14딸기멜로,241,220,221,2025-11-25 09:38:02
A20251125093802223704,liptint,컬러그램,14딸기멜로,241,220,221,2025-11-25 09:38:02
A20251125093802242270,liptint,컬러그램,15살구라이트,245,212,207,2025-11-25 09:38:02
A20251125093802653432,liptint,컬러그램,15살구라이트,245,212,207,2025-11-25 09:38:02
A20251125093802137132,liptint,컬러그램,16로코코랄,241,205,205,2025-11-25 09:38:02
A20251125093802294848,liptint,컬러그램,16로코코랄,241,205,205,2025-11-25 09:38:02
A20251125093802310149,liptint,컬러그램,17이븐피치,243,209,212,2025-11-25 09:38:02
A20251125093802308546,liptint,컬러그램,17이븐피치,243,209,212,2025-11-25 09:38:02
A20251125093802105729,liptint,컬러그램,18베리몰리,236,196,199,2025-11-25 09:38:02
A20251125093802304900,liptint,컬러그램,18베리몰리,236,196,199,2025-11-25 09:38:02
A20251125093802193539,liptint,클리오,01빈티지애플,192,76,80,2025-11-25 09:38:02
A20251125093802103171,liptint,클리오,01빈티지애플,192,76,80,2025-11-25 09:38:02
A20251125093802279532,liptint,클리오,03블러쉬드피치,248,121,150,2025-11-25 09:38:02
A20251125093802324682,liptint,클리오,03블러쉬드피치,248,121,150,2025-11-25 09:38:02
A20251125093802182765,liptint,클리오,04페일플럼,209,108,134,2025-11-25 09:38:02
A20251125093802309462,liptint,클리오,04페일플럼,209,108,134,2025-11-25 09:38:02
A20251125093802859797,liptint,클리오,05프레쉬체리,204,53,91,2025-11-25 09:38:02
A20251125093802361284,liptint,클리오,05프레쉬체리,204,53,91,2025-11-25 09:38:02
A20251125093802486360,liptint,클리오,06데일리모브,223,104,123,2025-11-25 09:38:02
A20251125093802629594,liptint,클리오,06데일리모브,223,104,123,2025-11-25 09:38:02
A20251125093802265131,liptint,클리오,08젠틀시나몬,207,104,106,2025-11-25 09:38:02
A20251125093802147490,liptint,클리오,08젠틀시나몬,207,104,106,2025-11-25 09:38:03
A20251125093803223852,liptint,클리오,09베어피치,237,117,111,2025-11-25 09:38:03
A20251125093803910424,liptint,클리오,09베어피치,237,117,111,2025-11-25 09:38:03
A20251125093803149229,liptint,클리오,10베이비베리,236,69,111,2025-11-25 09:38:03
A20251125093803335754,liptint,클리오,10베이비베리,236,69,111,2025-11-25 09:38:03
A20251125093803105492,liptint,클리오,11멜로우피그,233,135,124,2025-11-25 09:38:03
A20251125093803238430,liptint,클리오,11멜로우피그,233,135,124,2025-11-25 09:38:03
A20251125093803305348,liptint,클리오,12파이어리로즈,217,61,98,2025-11-25 09:38:03
A20251125093803138017,liptint,클리오,12파이어리로즈,217,61,98,2025-11-25 09:38:03
A20251125093803157930,liptint,클리오,13코숏진주코랄,251,145,108,2025-11-25 09:38:03
A20251125093803225899,liptint,클리오,13코숏진주코랄,251,145,108,2025-11-25 09:38:03
A20251125093803337403,liptint,클리오,14하트핑크다이아,244,85,126,2025-11-25 09:38:03
A20251125093803185373,liptint,클리오,14하트핑크다이아,244,85,126,2025-11-25 09:38:03
A20251125093803376969,liptint,클리오,15그루밍피치오팔,219,117,90,2025-11-25 09:38:03
A20251125093803156463,liptint,클리오,15그루밍피치오팔,219,117,90,2025-11-25 09:38:03
A20251125093803117591,liptint,클리오,16럭셔리모브루비,223,75,126,2025-11-25 09:38:03
A20251125093803321540,liptint,클리오,16럭셔리모브루비,223,75,126,2025-11-25 09:38:03
A20251125093803916296,liptint,클리오,17클래식애플,236,75,91,2025-11-25 09:38:03
A20251125093803201790,liptint,클리오,17클래식애플,236,75,91,2025-11-25 09:38:03
A20251125093803607659,liptint,클리오,18프레쉬애플,228,112,130,2025-11-25 09:38:03
A20251125093803195478,liptint,클리오,18프레쉬애플,228,112,130,2025-11-25 09:38:03
A20251125093803163488,liptint,클리오,19베이비애플,233,112,112,2025-11-25 09:38:03
A20251125093803132176,liptint,클리오,19베이비애플,233,112,112,2025-11-25 09:38:03
A20251125093803210501,liptint,클리오,20바닐라애플,221,124,106,2025-11-25 09:38:03
A20251125093803148868,liptint,클리오,20바닐라애플,221,124,106,2025-11-25 09:38:03
A20251125093803168293,liptint,클리오,25다크체리,190,54,96,2025-11-25 09:38:03
A20251125093803857508,liptint,클리오,25다크체리,190,54,96,2025-11-25 09:38:03
A20251125093803268015,liptint,클리오,26모브체리,180,86,110,2025-11-25 09:38:03
A20251125093803105219,liptint,클리오,26모브체리,180,86,110,2025-11-25 09:38:03
A20251125093803198619,liptint,클리오,27허니체리,221,95,113,2025-11-25 09:38:03
A20251125093803193789,liptint,클리오,27허니체리,221,95,113,2025-11-25 09:38:03
A20251125093803584202,liptint,클리오,28드라이체리,189,78,94,2025-11-25 09:38:03
A20251125093803324911,liptint,클리오,28드라이체리,189,78,94,2025-11-25 09:38:03
A20251125093803330708,liptint,토니모리,올영단독S03애플쇼킹,214,149,153,2025-11-25 09:38:03
A20251125093803487731,liptint,토니모리,올영단독S03애플쇼킹,214,149,153,2025-11-25 09:38:03
A20251125093803203651,liptint,토니모리,올영단독S04그레이프쇼킹,207,164,182,2025-11-25 09:38:03
A20251125093803127157,liptint,토니모리,올영단독S04그레이프쇼킹,207,164,182,2025-11-25 09:38:03
A20251125093803328335,liptint,토니모리,주토피아콜라보N16하트럼쇼킹,243,181,191,2025-11-25 09:38:03
A20251125093803620030,liptint,토니모리,주토피아콜라보N16하트럼쇼킹,243,181,191,2025-11-25 09:38:03
A20251125093803605641,liptint,토니모리,주토피아콜라보S05선셋볼쇼킹,236,168,154,2025-11-25 09:38:03
A20251125093803991406,liptint,토니모리,주토피아콜라보S05선셋볼쇼킹,236,168,154,2025-11-25 09:38:03
A20251125093803262064,liptint,토니모리,N01루비쇼킹,156,67,45,2025-11-25 09:38:03
A20251125093803113344,liptint,토니모리,N01루비쇼킹,156,67,45,2025-11-25 09:38:03
A20251125093803155311,liptint,토니모리,N02토마토쇼킹,153,30,41,2025-11-25 09:38:03
A20251125093803177094,liptint,토니모리,N02토마토쇼킹,153,30,41,2025-11-25 09:38:03
A20251125093803169020,liptint,토니모리,N03코랄쇼킹,133,44,41,2025-11-25 09:38:03
A20251125093803564594,liptint,토니모리,N03코랄쇼킹,133,44,41,2025-11-25 09:38:03
A20251125093803249912,liptint,토니모리,N04핑크쇼킹,156,26,64,2025-11-25 09:38:03
A20251125093803735035,liptint,토니모리,N04핑크쇼킹,156,26,64,2025-11-25 09:38:03
A20251125093803319908,liptint,토니모리,N05페탈쇼킹,146,24,44,2025-11-25 09:38:03
A20251125093803818003,liptint,토니모리,N05페탈쇼킹,146,24,44,2025-11-25 09:38:03
A20251125093803853264,liptint,토니모리,N06레드쇼킹,102,23,41,2025-11-25 09:38:03
A20251125093803320946,liptint,토니모리,N06레드쇼킹,102,23,41,2025-11-25 09:38:03
A20251125093803200848,liptint,토니모리,N07번트로즈쇼킹,127,27,33,2025-11-25 09:38:03
A20251125093803198211,liptint,토니모리,N07번트로즈쇼킹,127,27,33,2025-11-25 09:38:03
A20251125093803194041,liptint,토니모리,N08로즈쇼킹,141,78,78,2025-11-25 09:38:03
A20251125093803136526,liptint,토니모리,N08로즈쇼킹,141,78,78,2025-11-25 09:38:03
A20251125093803248573,liptint,토니모리,N09플럼쇼킹,102,40,52,2025-11-25 09:38:03
A20251125093803286905,liptint,토니모리,N09플럼쇼킹,102,40,52,2025-11-25 09:38:03
A20251125093803499112,liptint,토니모리,N10모브쇼킹,133,72,79,2025-11-25 09:38:03
A20251125093803219002,liptint,토니모리,N10모브쇼킹,133,72,79,2025-11-25 09:38:03
A20251125093803882940,liptint,토니모리,N11로제트쇼킹,232,132,156,2025-11-25 09:38:03
A20251125093803655656,liptint,토니모리,N11로제트쇼킹,232,132,156,2025-11-25 09:38:03
A20251125093803194289,liptint,토니모리,N12페어리쇼킹,228,177,182,2025-11-25 09:38:03
A20251125093803149566,liptint,토니모리,N12페어리쇼킹,228,177,182,2025-11-25 09:38:03
A20251125093803298023,liptint,토니모리,N13애프리콧쇼킹,226,170,167,2025-11-25 09:38:03
A20251125093803169349,liptint,토니모리,N13애프리콧쇼킹,226,170,167,2025-11-25 09:38:03
A20251125093803329788,liptint,토니모리,N14피치쇼킹,229,177,181,2025-11-25 09:38:03
A20251125093803171294,liptint,토니모리,S01오렌지쇼킹,239,168,136,2025-11-25 09:38:03
A20251125093803292346,liptint,토니모리,S01오렌지쇼킹,239,168,136,2025-11-25 09:38:03
A20251125093803165227,liptint,토니모리,S02브릭쇼킹,216,168,163,2025-11-25 09:38:03
A20251125093803159052,liptint,투크,단품01네이키드,176,99,81,2025-11-25 09:38:03
A20251125093803767324,liptint,투크,단품02겟러브,217,86,94,2025-11-25 09:38:03
A20251125093803238133,liptint,투크,단품02겟러브,217,86,94,2025-11-25 09:38:03
A20251125093803221074,liptint,투크,단품06로맨스,232,94,92,2025-11-25 09:38:03
A20251125093803299720,liptint,투크,단품06로맨스,232,94,92,2025-11-25 09:38:03
A20251125093803161486,liptint,투크,단품11네이키드핑크,166,70,82,2025-11-25 09:38:03
A20251125093803126965,liptint,투크,단품11네이키드핑크,166,70,82,2025-11-25 09:38:03
A20251125093803204292,liptint,투크,단품12조지아,226,111,117,2025-11-25 09:38:03
A20251125093803829112,liptint,투크,단품12조지아,226,111,117,2025-11-25 09:38:03
A20251125093803189115,liptint,투크,03보니타,158,67,77,2025-11-25 09:38:03
A20251125093803232685,liptint,투크,03보니타,158,67,77,2025-11-25 09:38:03
A20251125093803210811,liptint,투크,04베를린,180,84,74,2025-11-25 09:38:03
A20251125093803300452,liptint,투크,04베를린,180,84,74,2025-11-25 09:38:03
A20251125093803238617,liptint,투크,05산스,175,39,59,2025-11-25 09:38:03
A20251125093803548391,liptint,투크,05산스,175,39,59,2025-11-25 09:38:03
A20251125093803131821,liptint,투크,07지지,163,77,98,2025-11-25 09:38:03
A20251125093803305637,liptint,투크,07지지,163,77,98,2025-11-25 09:38:03
A20251125093803479927,liptint,투크,10유레카,246,103,114,2025-11-25 09:38:03
A20251125093803189917,liptint,투크,10유레카,246,103,114,2025-11-25 09:38:03
A20251125093803265127,liptint,투크,13엔젤애플,168,62,53,2025-11-25 09:38:03
A20251125093803965688,liptint,투크,13엔젤애플,168,62,53,2025-11-25 09:38:03
A20251125093803300007,liptint,투크,14차밍,183,64,95,2025-11-25 09:38:03
A20251125093803584664,liptint,투크,14차밍,183,64,95,2025-11-25 09:38:03
A20251125093803283192,liptint,투크,15모던핑크,216,75,87,2025-11-25 09:38:03
A20251125093803322006,liptint,투크,15모던핑크,216,75,87,2025-11-25 09:38:03
A20251125093803303448,liptint,투크,16베어애프리콧,232,129,103,2025-11-25 09:38:03
A20251125093803315954,liptint,투크,16베어애프리콧,232,129,103,2025-11-25 09:38:03
A20251125093803217856,liptint,투크,17노체핑크,218,123,151,2025-11-25 09:38:03
A20251125093803123133,liptint,퓌,01스위티듀,197,110,132,2025-11-25 09:38:04
4
A20251125093804126009,liptint,퓌,01스위티듀,197,110,132,2025-11-25 09:38:04
A20251125093804112822,liptint,퓌,03위듀아웃,207,111,121,2025-11-25 09:38:04
A20251125093804313442,liptint,퓌,02바닐라듀,217,111,117,2025-11-25 09:38:04
A20251125093804150450,liptint,퓌,04멜바듀,223,112,105,2025-11-25 09:38:04
A20251125093804211823,liptint,퓌,03위듀아웃,207,111,121,2025-11-25 09:38:04
A20251125093804231508,liptint,퓌,06베리팝,196,80,111,2025-11-25 09:38:04
A20251125093804169914,liptint,퓌,04멜바듀,223,112,105,2025-11-25 09:38:04
A20251125093804157597,liptint,퓌,07피치팝,210,85,99,2025-11-25 09:38:04
A20251125093804276875,liptint,퓌,06베리팝,196,80,111,2025-11-25 09:38:04
A20251125093804181816,liptint,퓌,07피치팝,210,85,99,2025-11-25 09:38:04
A20251125093804248148,liptint,퓌,08리치팝,202,89,84,2025-11-25 09:38:04
A20251125093804125025,liptint,퓌,08리치팝,202,89,84,2025-11-25 09:38:04
A20251125093804507398,liptint,퓌,09애플딥,195,71,79,2025-11-25 09:38:04
A20251125093804148606,liptint,퓌,09애플딥,195,71,79,2025-11-25 09:38:04
A20251125093804142642,liptint,퓌,10체리딥,175,65,90,2025-11-25 09:38:04
A20251125093804301219,liptint,퓌,10체리딥,175,65,90,2025-11-25 09:38:04
A20251125093804235784,liptint,퓌,11플럼딥,157,58,90,2025-11-25 09:38:04
A20251125093804169617,liptint,퓌,11플럼딥,157,58,90,2025-11-25 09:38:04
A20251125093804146682,liptint,퓌,12피그딥,191,84,90,2025-11-25 09:38:04
A20251125093804306649,liptint,퓌,12피그딥,191,84,90,2025-11-25 09:38:04
A20251125093804184737,liptint,힌스,NEW26로즈프레소,221,180,175,2025-11-25 09:38:04
A20251125093804639878,liptint,힌스,NEW26로즈프레소,221,180,175,2025-11-25 09:38:04
A20251125093804197229,liptint,힌스,NEW27얼루어로즈,215,175,180,2025-11-25 09:38:04
A20251125093804246994,liptint,힌스,NEW27얼루어로즈,215,175,180,2025-11-25 09:38:04
A20251125093804322501,liptint,힌스,01베어,240,189,179,2025-11-25 09:38:04
A20251125093804767445,liptint,힌스,01베어,240,189,179,2025-11-25 09:38:04
A20251125093804328385,liptint,힌스,02로로즈,241,167,167,2025-11-25 09:38:04
A20251125093804114303,liptint,힌스,02로로즈,241,167,167,2025-11-25 09:38:04
A20251125093804126408,liptint,힌스,03로프리콧,238,167,162,2025-11-25 09:38:04
A20251125093804335827,liptint,힌스,03로프리콧,238,167,162,2025-11-25 09:38:04
A20251125093804238027,liptint,힌스,04피버,234,157,163,2025-11-25 09:38:04
A20251125093804176044,liptint,힌스,04피버,234,157,163,2025-11-25 09:38:04
A20251125093804205442,liptint,힌스,05히비스커스,232,142,163,2025-11-25 09:38:04
A20251125093804271955,liptint,힌스,05히비스커스,232,142,163,2025-11-25 09:38:04
A20251125093804217929,liptint,힌스,06로그레이프,223,168,179,2025-11-25 09:38:04
A20251125093804574526,liptint,힌스,06로그레이프,223,168,179,2025-11-25 09:38:04
A20251125093804101467,liptint,힌스,07칠,198,144,156,2025-11-25 09:38:04
A20251125093804216235,liptint,힌스,07칠,198,144,156,2025-11-25 09:38:04
A20251125093804692540,liptint,힌스,08레어,241,191,192,2025-11-25 09:38:04
A20251125093804156493,liptint,힌스,08레어,241,191,192,2025-11-25 09:38:04
A20251125093804189262,liptint,힌스,09로라일락,237,175,191,2025-11-25 09:38:04
A20251125093804219085,liptint,힌스,09로라일락,237,175,191,2025-11-25 09:38:04
A20251125093804244823,liptint,힌스,10로체리,206,138,157,2025-11-25 09:38:04
A20251125093804241790,liptint,힌스,10로체리,206,138,157,2025-11-25 09:38:04
A20251125093804158857,liptint,힌스,11차이,227,185,180,2025-11-25 09:38:04
A20251125093804540464,liptint,힌스,12로휘그,236,182,184,2025-11-25 09:38:04
A20251125093804252569,liptint,힌스,12로휘그,236,182,184,2025-11-25 09:38:04
A20251125093804298964,liptint,힌스,13핑크페퍼,247,183,189,2025-11-25 09:38:04
A20251125093804150080,liptint,힌스,13핑크페퍼,247,183,189,2025-11-25 09:38:04
A20251125093804573548,liptint,힌스,14로코코,222,177,169,2025-11-25 09:38:04
A20251125093804294630,liptint,힌스,14로코코,222,177,169,2025-11-25 09:38:04
A20251125093804292360,liptint,힌스,15바이트,218,148,161,2025-11-25 09:38:04
A20251125093804860287,liptint,힌스,16로베리,243,187,197,2025-11-25 09:38:04
A20251125093804163601,liptint,힌스,15바이트,218,148,161,2025-11-25 09:38:04
A20251125093804303702,liptint,힌스,16로베리,243,187,197,2025-11-25 09:38:04
A20251125093804180258,liptint,힌스,17로피치,249,194,196,2025-11-25 09:38:04
A20251125093804100473,liptint,힌스,17로피치,249,194,196,2025-11-25 09:38:04
